,title_id,country
0,70127998,United States
0,81191473,Taiwan
0,81019520,China
0,80160504,United States
1,80160504,Mexico
0,80158168,United States
0,80160759,United States
0,80209608,Canada
1,80209608,United States
0,80182622,India
0,80175694,United States
0,80016471,United States
0,80171561,United States
0,80123729,United Kingdom
0,70189289,United States
0,81132624,Finland
1,81132624,Germany
2,81132624,Belgium
0,80013267,United States
0,80046819,United Kingdom
1,80046819,France
0,70293315,United States
1,70293315,Spain
2,70293315,Chile
3,70293315,Peru
0,80177400,United States
0,80191036,United States
0,81037898,United Arab Emirates
1,81037898,United States
2,81037898,United Kingdom
0,80997085,Mexico
1,80997085,United States
0,81004099,France
1,81004099,Belgium
0,80200267,United States
0,80242926,United States
0,80216621,Brazil
0,70113538,United States
0,81179844,Taiwan
0,80244457,United States
0,81196441,Colombia
0,81162089,Argentina
0,81217737,India
0,81076114,India
0,80217594,United States
0,81033650,South Korea
0,80093820,Japan
0,80183187,Spain
0,81179882,Taiwan
0,70124331,United States
1,70124331,Ireland
0,81179821,Taiwan
0,81033645,South Korea
0,81217749,India
1,81217749,United States
0,80158800,United States
0,80238391,Mexico
0,70291121,Japan
0,80242491,Thailand
0,81035105,India
0,80224054,Canada
0,81038832,India
0,81035109,India
0,81030893,Indonesia
0,81035103,India
0,81035104,India
0,80075824,Australia
1,80075824,Iraq
0,81035108,India
0,81035107,India
0,81028556,United States
0,81028574,Australia
0,81028560,Australia
0,80196044,France
0,80122177,Spain
0,80136925,India
0,80202454,Malaysia
0,70040076,India
0,80009361,Japan
0,80166471,Russia
0,80119125,United States
0,80117532,Germany
0,70260514,India
0,80127995,United States
0,81156627,United States
0,81096745,France
0,81163776,Thailand
0,80191804,United States
0,80191109,United States
0,80004534,United States
0,70213466,United States
1,70213466,Mexico
0,81034946,Argentina
1,81034946,United States
2,81034946,Mexico
0,80222787,Philippines
0,80193978,Denmark
0,80147403,United States
0,80058424,United States
0,80049065,United States
0,81078466,United States
0,80060034,United States
0,80205085,Canada
0,70117297,United States
0,81200229,China
0,81152923,United States
0,81171862,United States
0,80131563,Canada
0,80107990,Brazil
0,80091658,United States
0,80208213,Germany
1,80208213,France
2,80208213,Russia
0,70286533,United States
1,70286533,Canada
0,80237420,France
0,70174733,United States
0,80175822,Japan
0,80183088,Mexico
0,80198018,United States
0,80127990,Brazil
0,80134093,France
0,80134279,United States
0,80234414,United Kingdom
0,70044870,United States
1,70044870,Germany
0,26597413,United States
0,80245356,Spain
0,81193616,United States
0,81082327,France
0,18002692,United States
0,81024100,United States
0,60027583,United States
0,80216003,United States
0,60002033,United States
0,70046968,United States
0,81154982,United States
0,81063129,United States
0,81074542,United Kingdom
0,382650,United States
0,70044705,United States
0,449931,United States
1,449931,Italy
2,449931,United Kingdom
3,449931,Liechtenstein
0,81189912,India
0,80215046,Canada
0,60036838,Hong Kong
1,60036838,United States
0,81179693,Italy
0,485218,United States
0,1192866,United States
0,11819434,United States
0,81050375,United States
0,516788,United States
0,70048968,United States
0,542137,United States
0,60021796,United States
1,60021796,United Kingdom
2,60021796,Italy
0,60031247,United States
1,60031247,France
2,60031247,Canada
3,60031247,Spain
0,60000577,United States
0,80241387,Spain
0,81083786,United States
0,80153894,Mexico
1,80153894,United States
0,1179333,United States
0,70118779,United States
0,653673,United States
0,70020947,United States
1,70020947,Canada
0,70117305,United States
0,701346,Mexico
0,709163,United States
0,709380,United Kingdom
1,709380,United States
0,1150871,United States
0,70082264,United States
0,81104406,Japan
0,1179583,United States
0,70044595,United States
0,60011729,United States
0,70044883,United States
1,70044883,Mexico
0,60021590,United States
0,60023638,United States
0,81075744,United States
1,81075744,Japan
0,70031792,United States
0,70100383,United States
1,70100383,United Kingdom
0,60002403,United States
0,17236920,United States
0,923574,Hong Kong
0,81152930,United States
0,973861,United States
0,70058796,United States
0,70047101,United States
0,81189396,United Kingdom
0,70093991,United States
0,60033247,United States
0,70060000,United States
0,70295067,United Kingdom
1,70295067,United States
0,70031779,United States
0,1178866,United States
0,60033312,United States
1,60033312,Australia
0,684847,United States
0,81150305,Italy
1,81150305,Belgium
2,81150305,France
0,20557937,United States
0,60027695,United States
0,60031303,United States
0,848915,United States
0,60022980,United States
0,60003961,United States
0,70060005,United States
0,70266992,Argentina
1,70266992,Spain
0,70084791,United States
1,70084791,United Kingdom
2,70084791,France
0,70123542,United States
0,70107499,India
0,70123117,India
0,70100644,India
0,80057750,India
0,70229045,India
0,70139073,India
0,81024731,India
0,70219525,India
0,16914787,United States
0,80039595,India
0,70123120,India
0,80224055,Canada
0,70052249,India
0,70084775,United Kingdom
1,70084775,India
0,70114588,India
0,70185139,India
0,80232501,United States
0,80210147,Brazil
0,80224606,United States
0,80058851,India
0,80175945,United States
0,70219528,India
0,80241947,Thailand
0,70241088,India
0,70068799,India
0,70229044,India
0,70254349,India
0,70254342,India
0,80084838,India
0,70254346,India
0,70229040,India
0,70056663,United States
0,80067906,India
0,70071832,India
0,70273401,United States
0,80097390,Germany
1,80097390,United States
0,70106268,India
0,80039594,India
0,70139076,India
0,70109758,India
0,70123126,India
0,70303431,India
0,70254351,India
0,70275076,India
0,80189997,India
0,81015100,United States
0,80076581,United States
0,81025404,United Kingdom
0,80182949,United States
0,70060017,New Zealand
1,70060017,United Kingdom
2,70060017,Australia
0,70266675,United Kingdom
1,70266675,China
2,70266675,United States
0,80155792,South Africa
0,70108590,India
0,81024728,India
0,70185141,India
0,80201826,India
0,80158388,India
0,80203778,India
0,80201820,India
0,80103312,Spain
0,80205563,Japan
0,80202605,United Arab Emirates
0,80208211,France
0,80203791,India
0,80079229,India
0,80080145,Pakistan
1,80080145,United States
0,80216270,India
0,80157797,Germany
0,80032364,Canada
1,80032364,India
0,80203786,India
0,80032097,India
1,80032097,Canada
0,80156684,United States
0,80187302,South Korea
0,80174727,China
0,80157714,Singapore
0,80201827,India
0,80179288,Canada
0,80203780,India
0,80216215,Mexico
0,80211371,India
0,80144358,United Kingdom
0,80111881,Taiwan
0,80112186,Taiwan
0,80112079,Taiwan
0,80112077,Taiwan
0,80112075,Taiwan
0,70303291,Taiwan
0,80097360,United States
0,80093212,Spain
0,60000545,Australia
0,80025702,Australia
0,80128692,Canada
0,80156369,Australia
0,1145882,Hong Kong
0,70288423,Canada
0,70290568,United States
0,70141644,United States
0,81035836,Egypt
0,81044103,United States
0,81072917,Taiwan
0,70142542,United States
1,70142542,Canada
2,70142542,United Kingdom
0,81035855,Egypt
0,81035845,Egypt
0,81035856,Egypt
0,80134780,United States
0,80221308,United States
0,80213657,United States
0,80217133,United Kingdom
0,80106754,United States
0,80059440,Mexico
1,80059440,France
0,81087762,South Korea
0,81074375,Canada
0,81082781,Lebanon
0,80116761,Brazil
0,70118125,Germany
0,80108613,United States
0,80215139,United Kingdom
1,80215139,Belgium
2,80215139,Sweden
0,81016592,United States
0,81067760,China
0,70172928,United States
1,70172928,India
0,80101493,United States
0,80235472,United States
0,80177300,United States
0,80100933,Mexico
0,80189866,Canada
1,80189866,Japan
2,80189866,United States
0,80106793,United States
0,80124727,Mexico
0,80117263,United States
0,80126879,Turkey
0,80087897,United States
0,70084180,Denmark
0,80193475,United States
0,80195964,Germany
1,80195964,United States
2,80195964,Canada
0,80213024,France
0,80210691,United States
0,80244782,Italy
1,80244782,Switzerland
2,80244782,Albania
3,80244782,Poland
0,80144280,Mexico
0,80209866,China
1,80209866,Hong Kong
0,80241666,Chile
0,80167648,Spain
0,80047032,Colombia
1,80047032,United States
0,80202874,United States
0,70109249,India
0,80993095,India
0,80218448,Germany
0,70045644,India
0,70025612,India
0,80237006,India
0,80160033,United Kingdom
1,80160033,Thailand
0,81111849,China
0,80083930,India
0,80083752,India
0,70185023,India
0,80200549,United States
0,80189827,United States
0,80176144,United Kingdom
0,70202150,United Kingdom
1,70202150,United States
0,81010699,South Korea
0,70299863,United States
0,80133554,United States
0,80208662,United States
0,80994596,Mexico
0,80219707,United States
0,81031939,Spain
0,81028570,United States
0,80207066,United Kingdom
0,80244640,South Korea
0,80999729,United States
0,80198137,United States
0,80225312,Belgium
1,80225312,Netherlands
0,80992499,Colombia
0,80148223,United Kingdom
1,80148223,Israel
2,80148223,Russia
0,80176342,India
0,80038162,United States
0,81087094,Canada
0,80221447,United States
0,70242063,United States
0,81013657,United States
0,80994222,United States
0,80239459,United States
0,80063265,United States
0,81034931,South Korea
0,80202903,Spain
0,80990935,South Korea
0,80167459,United States
0,80169348,United States
0,80164778,India
0,80068327,United States
0,80087933,United Kingdom
0,80993739,Thailand
0,81132060,India
0,80084666,India
0,80192137,Argentina
0,80195049,United States
0,80186850,United States
0,80117765,United Kingdom
1,80117765,South Africa
0,81002195,United States
0,81046255,Austria
0,80218306,United States
0,80211638,United States
0,80197889,United States
0,80220758,United States
0,80165083,France
0,80100106,United States
1,80100106,South Korea
2,80100106,China
0,81057229,India
0,80213536,Japan
0,80151384,United States
0,80098046,South Korea
0,80091779,South Korea
0,80091783,South Korea
0,80131167,United Kingdom
0,80098047,South Korea
0,80091781,South Korea
0,80091778,South Korea
0,70212980,United States
1,70212980,Canada
0,80038335,United States
0,80011852,United States
0,80121348,United States
0,81011598,United States
0,81005364,India
0,81076042,United States
0,81035880,Egypt
0,81103139,United States
0,70143369,United States
0,81096151,India
0,70259801,United States
0,80990658,Cambodia
0,80133663,United States
0,80117082,Canada
0,81043473,United States
0,80091267,India
0,80182919,United States
0,80121973,Turkey
0,80115466,Japan
0,80176819,South Korea
0,80173481,Thailand
0,80142223,Brazil
0,80122179,United States
0,80080768,Canada
1,80080768,United States
0,81061407,United States
0,80161216,Australia
1,80161216,United Arab Emirates
0,80218111,South Africa
0,80047200,United States
0,80991872,Mexico
0,81077863,Spain
0,81077851,Denmark
1,81077851,Spain
0,81073590,Spain
0,81103108,United States
0,80999455,United States
0,80236341,Philippines
0,81041271,Italy
0,80216758,United States
0,81092192,China
0,70083809,United States
0,80028529,United States
0,70154110,Spain
1,70154110,Mexico
2,70154110,France
0,80998967,United States
0,81038047,India
0,60021906,India
0,70142827,United States
0,70149579,India
0,70109375,India
0,70289558,India
0,81085319,United Kingdom
0,70117577,United States
1,70117577,Germany
0,80227554,United Kingdom
0,70158421,India
0,20258084,India
0,80233511,Argentina
1,80233511,Italy
0,80097814,United Kingdom
1,80097814,United States
0,70241757,United States
0,80133551,United States
0,81110388,Pakistan
0,80220311,United Kingdom
0,81110389,United Kingdom
1,81110389,Pakistan
0,81112772,United Kingdom
0,70111279,India
0,81123050,India
0,81037237,Argentina
0,70007056,India
0,70035357,India
0,80108481,India
0,70153178,India
0,70073018,India
0,80994416,India
0,80243408,India
0,80994418,Pakistan
0,70050576,Japan
0,70253596,Denmark
1,70253596,France
2,70253596,United States
3,70253596,Sweden
0,70273371,Japan
0,80157133,India
0,80122237,India
0,80107656,United States
0,80157083,India
0,80098287,United States
0,80059342,United States
0,24081514,India
0,80047031,Colombia
1,80047031,Mexico
2,80047031,United States
0,80128688,United States
0,80157564,Czech Republic
1,80157564,Slovakia
0,80178078,United Kingdom
0,80104330,United Kingdom
0,81053958,United States
0,81094666,United States
0,80992787,Japan
0,81036199,United States
0,81016247,United States
0,80097726,United Kingdom
0,80223928,United States
0,81065331,India
1,81065331,United States
0,80186940,United States
0,80120740,United States
1,80120740,Germany
0,81077874,New Zealand
0,81098013,China
1,81098013,Hong Kong
0,80117736,United States
0,80174364,United States
0,80114666,United States
0,80157866,United Kingdom
0,80161029,France
1,80161029,Canada
0,81039410,Chile
1,81039410,Argentina
0,81012340,France
0,70242536,Hong Kong
1,70242536,China
0,70287630,India
1,70287630,Germany
2,70287630,France
0,80192065,Mexico
0,80158319,United States
0,80143556,United Kingdom
1,80143556,United States
0,80184379,United States
0,80216541,Spain
0,80241986,United States
0,80987113,China
0,80197989,United States
0,80194950,United States
0,70261058,India
0,70204288,India
0,80057278,India
0,70293703,India
0,80165853,India
0,80161108,Canada
0,80082660,Spain
1,80082660,France
2,80082660,Uruguay
0,80028359,United States
0,81076049,United States
0,60031264,United States
0,81059956,Germany
0,81094667,United States
0,81069255,United Kingdom
0,81094083,India
0,80208082,France
0,81080637,United States
0,80197303,France
0,81049260,Malaysia
0,81017593,United Kingdom
0,81062075,United States
0,70270364,South Korea
1,70270364,Czech Republic
0,81093342,India
0,70056441,Hong Kong
1,70056441,United States
0,419733,United States
1,419733,United Kingdom
0,81021631,United Kingdom
0,80241044,Argentina
0,80213148,United Kingdom
0,80150390,India
0,80993495,India
0,80229034,India
0,70213130,South Korea
0,80192548,India
0,80232894,Italy
1,80232894,United States
2,80232894,Argentina
0,80232330,United States
0,80103425,Argentina
1,80103425,Spain
0,80170875,United Kingdom
0,80990815,India
0,80990816,India
0,80081705,South Korea
0,80990829,United States
0,80238110,United States
0,80229102,India
0,80241876,France
0,80990811,India
0,80066146,South Korea
0,80224106,Canada
0,80206732,India
0,80990810,India
0,80235767,Spain
0,80236099,United States
0,80990814,India
0,80245268,Italy
0,80228322,India
0,80223149,United States
0,80179373,United States
0,80233962,Spain
0,80233493,United States
1,80233493,South Africa
0,80990813,India
0,80220531,Canada
0,80134149,United States
0,80115133,Singapore
1,80115133,France
0,80176698,India
0,80165848,India
0,70275753,India
0,70295762,India
0,80165849,India
0,80158395,India
0,70275774,India
0,80103430,United States
0,80165850,India
0,80103372,United States
0,80068117,India
0,20764666,India
0,70268209,India
0,80165851,India
0,70129415,United States
1,70129415,Japan
0,80095094,United States
0,80156763,France
1,80156763,Belgium
0,80156857,France
1,80156857,Belgium
0,70268489,India
0,80159732,Japan
0,80158588,United Kingdom
0,80178720,Canada
0,80106505,India
0,80169548,United States
1,80169548,Australia
2,80169548,Samoa
3,80169548,United Kingdom
0,80015785,India
0,80097361,United States
0,80176716,India
0,80132961,Canada
0,80165857,India
0,70258366,India
0,80165732,India
0,80165854,India
0,80083589,India
0,80032081,India
0,17457962,India
0,80182105,India
0,80165855,India
0,70273637,India
0,70176968,India
0,80173605,Spain
1,80173605,Switzerland
0,80165856,India
0,70308135,India
0,80093103,Spain
0,80102305,France
0,70176655,United States
1,70176655,Canada
0,80161848,Japan
0,80185171,United Kingdom
1,80185171,United States
0,80209796,Canada
0,80152434,United States
0,70309693,United States
0,80107737,United States
0,80098305,United Kingdom
0,80152742,Ireland
0,80107370,India
1,80107370,United States
0,80095233,United Arab Emirates
1,80095233,Jordan
0,80998491,United Kingdom
0,70270362,United States
0,80192577,United States
0,80204890,United Kingdom
0,81074140,United Arab Emirates
0,81026095,Turkey
0,80179831,Japan
0,80184676,United States
0,81024044,France
0,60023618,United States
0,70113532,United Kingdom
1,70113532,Canada
2,70113532,France
3,70113532,United States
0,70074299,United States
0,80995799,United States
0,80214772,South Korea
0,80219143,India
0,17687959,United States
0,70100377,United States
0,80189630,United States
0,81010867,Philippines
0,81010865,Philippines
0,81010874,Philippines
0,80075018,Philippines
0,80238357,United States
0,70260374,United States
1,70260374,Chile
0,80190180,Bulgaria
1,80190180,United States
0,80150002,United States
0,80079265,United States
0,80083977,United States
0,81091015,United States
0,80238080,United States
0,296682,United States
0,60037606,United States
0,80174617,Norway
1,80174617,Germany
2,80174617,Sweden
0,516154,United States
0,80170187,United States
0,80174137,United States
0,80038296,United States
0,80011848,United States
0,80214405,South Korea
0,70100381,United States
0,70110919,Philippines
0,80221560,United States
0,80200961,United States
0,80214580,United States
0,80085013,Philippines
0,81077597,India
1,81077597,Japan
0,80049193,Philippines
0,81010871,Philippines
0,81004270,Austria
1,81004270,United States
0,70051671,United States
0,80144408,Italy
0,81038545,United States
0,81044496,Ghana
1,81044496,United States
0,80235932,Canada
0,80170720,Mexico
0,80176592,United Kingdom
0,80170381,India
0,80142103,Canada
1,80142103,United States
0,80179907,United Kingdom
0,80152842,United Kingdom
0,80049928,United States
0,70296765,United States
0,80131168,United Kingdom
0,80119190,United States
0,80119187,United States
0,80048568,United Kingdom
0,80178464,United Kingdom
0,80119192,United States
0,70202593,United Kingdom
0,60027945,United States
0,80119188,United States
0,60027942,United States
0,80115857,United States
0,70281026,United Kingdom
0,70304244,United Kingdom
0,80119194,United States
0,80179057,United Kingdom
0,80119191,United States
0,80119193,United States
0,80119189,United States
1,80119189,United Kingdom
0,80119186,United States
0,70013050,United States
0,80173770,United Kingdom
0,80173896,United Kingdom
0,70022548,United States
0,80097423,United States
0,70259177,United States
1,70259177,Ireland
0,81025019,United Kingdom
0,80117458,United States
0,80143362,United States
0,80201200,China
0,80145087,United States
0,80183197,Mexico
0,80148210,United Kingdom
1,80148210,Spain
2,80148210,United States
3,80148210,Germany
0,70128549,Canada
0,70069233,Canada
0,80206395,United Kingdom
0,80018336,Canada
0,80180509,India
0,80145255,United States
0,70230147,United States
0,80105067,United States
1,80105067,Cambodia
0,80123950,Mexico
0,81033429,India
0,80188579,Mexico
1,80188579,Finland
0,80992232,Spain
0,80189898,France
0,80145533,United States
0,80200571,United States
0,80999977,United States
0,80223793,United Kingdom
0,70129463,Canada
1,70129463,United States
2,70129463,India
3,70129463,United Kingdom
0,80170767,United States
0,81012998,United States
0,80127927,France
0,80134826,United States
0,81047902,Indonesia
0,81047897,Indonesia
0,80216988,Iceland
0,80213803,United Kingdom
0,80175623,India
0,81002880,United States
0,80222896,Philippines
1,80222896,Qatar
0,81038046,India
0,80101096,United States
0,80202809,Spain
0,80020132,United States
0,80206758,United Kingdom
0,80162210,Brazil
0,80126485,United States
0,80082242,United States
0,70251816,United States
0,70202151,United States
0,80999996,Thailand
0,80222788,China
0,80169617,United States
0,80144454,Netherlands
1,80144454,Belgium
2,80144454,Germany
3,80144454,Jordan
0,70204282,Venezuela
1,70204282,Colombia
0,80242378,United States
0,80184068,United Kingdom
0,80171733,United States
0,80245408,India
0,80044566,United States
1,80044566,France
0,80189632,United States
0,80230265,Mexico
0,81076756,India
0,80991158,Spain
0,80208298,Brazil
0,80169469,United States
0,80148239,United Kingdom
0,70230412,Canada
0,80220655,Japan
0,81010863,Philippines
0,80162503,Philippines
0,80150350,Philippines
0,80160692,Philippines
0,70060865,Philippines
0,80157890,Philippines
0,80164752,Ireland
0,80135149,Brazil
1,80135149,Netherlands
2,80135149,United States
3,80135149,Colombia
4,80135149,Austria
5,80135149,Germany
0,80171965,United States
0,80100945,Italy
1,80100945,France
0,70293820,Italy
1,70293820,France
0,80195967,United States
0,81048554,India
0,81002451,Japan
0,80144983,United States
0,80170245,Chile
0,80117291,Japan
0,70105459,India
0,80207444,India
0,81033516,Japan
0,81075235,India
0,81072516,India
0,70283202,United States
1,70283202,United Kingdom
2,70283202,Australia
0,70140447,United States
1,70140447,Japan
0,80156212,United States
0,70296742,India
0,81059944,Austria
1,81059944,Iraq
2,81059944,United States
0,80095531,India
0,80097594,Japan
0,80156688,United States
0,80192139,Argentina
0,80192063,Chile
0,80218656,Canada
0,80095806,United States
0,80013550,Denmark
1,80013550,United Kingdom
2,80013550,South Africa
3,80013550,Sweden
4,80013550,Belgium
0,80058979,United States
0,81037077,United States
0,81054383,United States
0,81047798,United States
0,80189216,United States
0,80092781,Canada
0,81019338,United States
0,80132964,United States
0,80117824,South Korea
0,80058460,United States
1,80058460,Canada
0,80076467,United Kingdom
0,80049951,United Kingdom
0,80031800,United States
0,80017171,United States
0,81045888,Taiwan
0,80108984,United States
0,80113090,United States
0,80135296,United States
1,80135296,Botswana
0,80158577,South Korea
0,80132738,Japan
0,70175439,Iran
1,70175439,France
0,80204923,United Arab Emirates
1,80204923,United States
0,80112916,Argentina
0,80117831,United States
0,80145240,United States
0,70307848,United States
0,70105599,United States
0,80114919,Belgium
0,60029366,United Kingdom
1,60029366,Japan
2,60029366,United States
0,80100260,United States
0,80017170,United Kingdom
0,70028197,United States
0,81013990,United Arab Emirates
1,81013990,United Kingdom
2,81013990,India
0,80171678,France
1,80171678,Belgium
0,81074015,Nigeria
0,81041273,Italy
0,70108985,United States
0,81004374,Belgium
1,81004374,Netherlands
0,80988860,Spain
0,70045356,United States
0,70203594,United States
0,70253171,United States
0,70109657,United States
0,70020728,Hong Kong
1,70020728,China
0,81024308,United States
1,81024308,Taiwan
0,80174608,United States
0,81031178,Malaysia
0,70056425,Germany
0,81050198,United States
0,80156538,United Kingdom
1,80156538,United States
2,80156538,Czech Republic
0,80124723,United Kingdom
0,81034771,United States
0,80239442,India
0,80238299,India
0,80201814,India
0,80201604,India
0,80192244,Japan
0,80235957,India
0,80226021,Sweden
0,80235139,India
0,80147758,Hungary
0,80201608,India
0,80241537,Australia
0,80241616,Australia
0,80239642,United States
0,80239988,India
0,80173925,United States
0,70041893,Argentina
0,80238298,India
0,80234795,India
0,80238400,India
0,80215154,Egypt
0,80239738,India
0,80206360,Belgium
0,80237300,Poland
0,60021758,India
0,70095265,Canada
0,80164075,France
0,80117240,United States
0,80098842,United Kingdom
0,80156935,India
0,80102080,India
0,80092884,India
1,80092884,France
0,70230417,France
0,81060041,United States
0,70090072,Philippines
0,80145621,Philippines
0,80100268,Philippines
0,80206696,Philippines
0,81010870,Philippines
0,80226234,South Korea
0,80081274,India
1,80081274,Germany
0,80170845,United States
0,80134967,United States
0,70210484,United States
0,81049544,Egypt
0,81049511,Egypt
0,80192187,United States
0,80174917,Japan
0,80189653,United Kingdom
0,80135585,United States
0,80094387,South Korea
0,80094386,South Korea
0,80216664,United States
0,80017535,United States
0,81049674,Egypt
0,81049707,Egypt
0,80219917,Singapore
1,80219917,United States
0,80174144,United States
0,80073289,United States
0,80220677,Ireland
0,80229829,Guatemala
0,80141173,Portugal
1,80141173,Spain
0,80134515,Turkey
0,80134521,Turkey
0,80081170,United States
0,80097003,United States
0,80134516,Turkey
0,80134606,Turkey
0,80134518,Turkey
0,80134330,Turkey
0,80038298,Turkey
0,80134500,Turkey
0,80038353,Turkey
0,80038354,Turkey
0,80038439,Turkey
0,80038440,Turkey
0,80134604,Turkey
0,80134524,Turkey
0,80038355,Turkey
0,80038441,Turkey
0,80134433,Turkey
0,80134436,Turkey
0,80134514,Turkey
0,80134398,Turkey
0,80134520,Turkey
0,80134420,Turkey
0,80134501,Turkey
0,80161700,South Korea
0,80134399,Turkey
0,80134438,Turkey
0,80134435,Turkey
0,80134519,Turkey
0,80134434,Turkey
0,80160357,France
0,70299745,Turkey
0,80038527,Turkey
0,80038445,Turkey
0,81059183,Thailand
0,81024332,United States
0,81059444,Thailand
0,80987464,France
1,80987464,Belgium
0,80156925,United States
0,80222770,India
0,60002907,Taiwan
1,60002907,Hong Kong
2,60002907,United States
3,60002907,China
0,80207473,United Kingdom
0,80001101,United States
0,80990534,United States
0,70111265,United States
0,70024098,United States
0,80071907,United Kingdom
0,70020730,United Kingdom
0,80202258,Canada
0,80057137,Canada
0,81045720,United States
1,81045720,France
0,70236016,United States
0,81069249,Canada
0,81083971,India
0,80200047,United Kingdom
1,80200047,Malawi
0,80156772,United States
0,81016361,Denmark
0,81055395,Paraguay
1,81055395,Argentina
0,70077556,United States
0,80994738,Thailand
0,70100412,United States
1,70100412,France
0,60021299,United States
0,70129374,United States
0,80167647,Spain
1,80167647,France
0,80215076,Canada
0,80184973,United States
0,80203919,United States
0,70229921,United States
0,70021551,India
0,80236167,India
0,80175151,Pakistan
0,80232404,United States
0,60036746,India
0,60036613,India
0,80219180,India
0,80214584,United Kingdom
0,17671454,India
0,60036617,India
0,70294790,India
0,70063017,India
0,60003401,India
0,80224605,United Kingdom
0,70021253,India
0,70138498,India
0,80188099,United Kingdom
1,80188099,United States
0,70025303,India
0,70048905,India
0,80223227,India
0,80223195,India
0,80236906,India
0,80238297,India
0,80235958,India
0,80238296,India
0,17969262,India
0,80223317,India
0,70012334,India
0,80184131,United States
0,80106947,India
0,80082014,United States
0,80235325,India
0,70291094,United States
0,70250369,United States
0,80223230,India
0,80059049,India
0,60032008,India
0,60037397,India
0,80223228,India
0,70001082,India
0,80238291,India
0,80158247,Germany
0,60035875,India
0,70244982,India
0,70065769,India
0,70099702,India
0,80238637,India
0,80188777,India
1,80188777,United States
0,80238293,India
0,80132381,Spain
0,80023851,India
0,70019491,India
0,70304187,Canada
0,60001670,India
0,80196367,France
0,70134669,India
0,80202728,Somalia
1,80202728,Kenya
2,80202728,Sudan
3,80202728,South Africa
4,80202728,United States
0,80238294,India
0,80023853,India
0,80244078,India
0,80238292,India
0,80238190,India
0,70304188,Canada
0,70304186,Canada
0,70304189,Canada
0,70143440,Canada
0,20717860,India
0,80201833,United States
0,80238295,India
0,80223190,India
0,70125935,India
0,60021903,India
0,70001564,India
0,80172593,United States
0,80135631,Germany
0,80135586,United States
0,70175127,Germany
1,70175127,Sri Lanka
0,80038168,United Kingdom
0,80172474,United Kingdom
0,80172475,United Kingdom
0,80135587,United Kingdom
0,80172471,United Kingdom
0,80144119,Italy
0,80097072,United States
0,80172468,United States
0,80165917,India
0,70155788,India
0,80119382,Ukraine
0,80172470,United Kingdom
0,80134814,United States
0,80103424,Argentina
1,80103424,Italy
0,80158817,South Korea
0,70285730,India
0,80172469,United States
0,80097530,United States
0,80092404,United States
0,80092850,Spain
0,80093127,Spain
0,80041089,Japan
0,80178564,South Korea
0,80103734,Canada
1,80103734,United States
0,81061410,United States
0,80202465,Germany
0,60024935,United States
0,80168189,United States
0,80244709,Australia
0,80194946,Mexico
0,80147919,Canada
0,80233441,France
0,80159025,Argentina
0,81025973,Uruguay
1,81025973,Spain
2,81025973,Mexico
0,80121387,Spain
0,80227090,Australia
0,81113918,India
0,81029736,France
1,81029736,Luxembourg
2,81029736,Canada
0,81051688,Germany
0,81113921,India
0,81006334,United States
0,80211563,United States
0,80173387,United States
0,81013112,United States
0,70290904,India
0,70294793,United States
0,81030855,Germany
0,80079473,United States
0,80018328,United States
0,80996787,Spain
1,80996787,France
2,80996787,Italy
0,81035881,Egypt
0,81035843,Egypt
0,81035837,Egypt
0,80039136,France
0,81035884,Egypt
0,81035863,Egypt
0,81035858,Egypt
0,81035882,Egypt
0,81035859,Egypt
0,80223226,Japan
0,81076055,United States
0,80996790,France
1,80996790,China
2,80996790,Japan
3,80996790,United States
0,70181716,United States
0,70270388,United States
0,80186608,United States
0,80042309,United Kingdom
1,80042309,France
2,80042309,Canada
3,80042309,Belgium
4,80042309,United States
0,80169554,India
0,80114804,Netherlands
0,80237423,United States
0,70304298,United States
0,70117293,United States
1,70117293,United Kingdom
0,80121841,United States
0,81093122,Thailand
0,70293788,United States
0,81039384,India
0,70245034,United States
0,80220676,United States
0,80173623,United States
0,80109341,Spain
0,80127764,Spain
0,80095411,United States
1,80095411,United Kingdom
0,80190144,United States
0,80039644,United States
0,80052790,United Kingdom
0,80244783,United States
0,80144311,Mexico
0,80109145,Indonesia
0,80117455,Hong Kong
1,80117455,China
0,80132626,South Korea
0,80106124,United States
0,81145270,United States
0,81128584,India
0,80198478,United Kingdom
0,80195811,United Kingdom
0,80191989,Chile
0,80097225,United Kingdom
1,80097225,United States
0,80238434,Colombia
1,80238434,Mexico
0,80177782,United States
0,80217569,United States
0,80240691,France
0,80015210,United States
0,80134080,United States
0,81130373,Dominican Republic
0,80245117,United States
0,81010818,France
0,81091378,Mexico
0,81136964,United States
0,81121055,United Kingdom
1,81121055,United States
0,80233215,Brazil
0,80241779,Canada
0,80091936,South Korea
1,80091936,United States
0,81110498,United Kingdom
0,81060096,Mexico
0,80994807,United States
1,80994807,France
0,80133553,United States
0,81092491,Japan
0,70236020,India
0,81002747,United States
0,81075239,Israel
0,81108230,India
0,80192018,United States
0,80200015,United States
0,80161640,United States
0,80108952,Chile
1,80108952,Argentina
2,80108952,France
3,80108952,Spain
4,80108952,United States
0,70308063,United States
0,80996192,United States
0,81090899,Canada
0,81095399,India
0,80996455,Brazil
0,80038207,Japan
0,80171598,India
0,80160994,France
0,80191356,Canada
0,80191357,Canada
0,80087548,Canada
0,80097641,Mexico
0,80097349,United States
